EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-15100018	BCTH-1946/49-371 = LBIRNA 00377 = AE 1949, 00047	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  ordo decurionum;  tituli honorarii;  viri	[Imperatori Caesari M(arco) Aure]lio Antonino / [Aug(usto) prin]cipi iuventutis / [Imp(eratoris)] Caes(aris) L(uci) Septimi Severi Pii Pertinacis Aug(usti) / Arabic(i) Adiabenic(i) Parthic(i) maximi for/tissimi felicissimi p(atris) p(atriae) filio trib(unicia) pot(estate) V co(n)s(uli) / proco(n)s(uli) col(onia) Aelia Aurelia / Mactaris d(ecreto) d(ecurionum) p(ecunia) p(ublica)	lio Antonino cipi iuventutis Caes L Septimi Severi Pii Pertinacis Aug Arabic Adiabenic Parthic maximi fortissimi felicissimi p p filio trib pot V cos procos col Aelia Aurelia Mactaris d d p p	Imperatori Caesari Marco Aurelio Antonino Augusto principi iuventutis Imperatoris Caesaris Luci Septimi Severi Pii Pertinacis Augusti Arabici Adiabenici Parthici maximi fortissimi felicissimi patris patriae filio tribunicia potestate V consuli proconsuli colonia Aelia Aurelia Mactaris decreto decurionum pecunia publica	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD027561;1ae1949-21;1ae1949-22			
EDCS-47400342	BCTH-1946/49-374	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Matusivi/a Saturnin/a pia vix(it) / an(nos) XX / Q(uintus) Oriclo/nius For/tunatus / piu(s) vIx(it) / an(nos) LXXXV	D M s Matusivia Saturnina pia vix an XX Q Oriclonius Fortunatus piu vIx an LXXXV	Dis Manibus sacrum Matusivia Saturnina pia vixit annos XX Quintus Oriclonius Fortunatus pius vIxit annos LXXXV	lapis		35.8571565	9.2014433						
EDCS-15100025	BCTH-1946/49-515 = AE 1949, 00059	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						]SIANI[ // ]S Africae [	SIANI S Africae	SIANI S Africae	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1949_00059.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD027588;1ae1949-24			
EDCS-47400343	BCTH-1946/49-516	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	[D(is)] M(anibus) [s(acrum)] / M(arcus) [3]rearius / Flavianus vix[it] / [annos] XXI h(ic) s(itus) [e(st)]	M M rearius Flavianus vix XXI h s	Dis Manibus sacrum Marcus rearius Flavianus vixit annos XXI hic situs est	lapis		35.8571565	9.2014433						
EDCS-47500649	BCTH-1946/49-62	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	[D(is)] M(anibus) s(acrum) / [3]nius (H)ono/[ratu]s v(ixit) an(nos) / [	M s nius ono s v an	Dis Manibus sacrum nius Honoratus vixit annos	lapis		35.8571565	9.2014433						
EDCS-46900002	BCTH-1946/49-62	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	[D(is)] M(anibus) s(acrum) / [3]nius (H)ono/[ratus piu]s v(ixit) an(nos) / [	M s nius ono s v an	Dis Manibus sacrum nius Honoratus pius vixit annos	lapis		35.8571565	9.2014433						
EDCS-47400344	BCTH-1946/49-628	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	Bizacenus fide[lis] / <v=B>ixit in pace an[nos] / duo	Bizacenus fide Bixit in pace an duo	Bizacenus fidelis vixit in pace annos duo	lapis		35.8571565	9.2014433						
EDCS-13900476	BCTH-1946/49-629 = AE 1951, 00041	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					milites;  tituli sepulcrales;  tria nomina;  viri	Val(erio) [Fi]rmo eq(uiti) alae Th/racu[m] ex n(umero) sing(ularium) ex / provincia M(auretania) Caesari/ensum stipendiorum / V vixit annis XXV con(tulit?) / Val(erius) Victor frater eius	Val rmo eq alae Thracu ex n sing ex provincia M Caesariensum stipendiorum V vixit annis XXV con Val Victor frater eius	Valerio Firmo equiti alae Thracum ex numero singularium ex provincia Mauretania Caesariensum stipendiorum V vixit annis XXV contulit Valerius Victor frater eius	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD021004;1ae1951-16			
EDCS-47500650	BCTH-1946/49-63	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	Iulius C[3]C[3] / vi{c}xit a[nn]i[s 3] / mens[e]s [3] / in[	Iulius C C vicxit a i mens s in	Iulius C C vixit annis menses in	lapis		35.8571565	9.2014433						
EDCS-13900477	BCTH-1946/49-630 = AE 1951, 00042	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  viri	⟧ eius / Fortunatus / adfinis bo/nus et fide/lis in solo / suo conditus	⟧ eius Fortunatus adfinis bonus et fidelis in solo suo conditus	⟧ eius Fortunatus adfinis bonus et fidelis in solo suo conditus	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD021007;1ae1951-16			
EDCS-13900478	BCTH-1946/49-631 = AE 1951, 00043	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris	128	138	128	138	Augusti/Augustae;  mulieres;  tituli honorarii;  viri	Sabinae / Augustae / Hadriani / Aug(usti) / d(ecreto) d(ecurionum) p(ecunia) p(ublica)	Sabinae Augustae Hadriani Aug d d p p	Sabinae Augustae Hadriani Augusti decreto decurionum pecunia publica	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1951_00043.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD021010;1ae1951-16			128 to 138
EDCS-13900479	BCTH-1946/49-631 = AE 1951, 00044	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  ordo decurionum;  tituli honorarii;  tituli sacri;  viri	L(ucio) Aelio Caesari [I]mp(eratoris) Caes[aris Tra]/iani Hadriani Aug(usti) pont(ificis) [m(aximi) trib(unicia) pot(estate)] / XXI co(n)s(ulis) p(atris) p(atriae) f(ilio) divi Traiani Part[hici ne]/poti divi Nervae pronepoti tri[b(unicia) pot(estate)] / d(ecreto) d(ecurionum)	L Aelio Caesari mp Caes iani Hadriani Aug pont XXI cos p p f divi Traiani Part poti divi Nervae pronepoti tri d d	Lucio Aelio Caesari Imperatoris Caesaris Traiani Hadriani Augusti pontificis maximi tribunicia potestate XXI consulis patris patriae filio divi Traiani Parthici nepoti divi Nervae pronepoti tribunicia potestate decreto decurionum	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD021013;1ae1951-16			
EDCS-47500642	BCTH-1946/49-682	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						]LI[	LI	LI	lapis		35.8571565	9.2014433						
EDCS-47500643	BCTH-1946/49-683	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  tituli sacri;  tria nomina;  viri	[3] Aug(usto?) sacrum / [3] Maior civi/[tatis Mactaritanae(?) 3]mi Aug(usti?) / [3]OAELXA / [3]runt quorum nomi/[na subscripta sunt 3 Ba]liathon(is) f(ilius) IOPOMP / [3]onnus Bassi f(ilius) Rog/[at 3]ans Quadrati f(ilius) Sa/[3]ris Baliathonis / [3] Novellus Iuratha f(ilius) / [3]rimi Rusticus Q(uinti) Felix Sabini Rogatus C(ai) Satur() Patrici / [3 Ba]liathonis Fidus Laeti Barigbal Selcheni Salius Hospitis Aufulenius / [3]ilecis [3] Baracho [I]anuarius Bassi Faustus Baliathonis Victor Severi / [3]osc[3]sec Arsacis Baliatho Flori Sedatus [3]mus Barigbal Muggunis / [3]cis Rogatus Sapphir[3]or[3]assu[	Aug sacrum Maior civi mi Aug OAELXA runt quorum nomi liathon f IOPOMP onnus Bassi f Rog ans Quadrati f Sa ris Baliathonis Novellus Iuratha f rimi Rusticus Q Felix Sabini Rogatus C Satur Patrici liathonis Fidus Laeti Barigbal Selcheni Salius Hospitis Aufulenius ilecis Baracho anuarius Bassi Faustus Baliathonis Victor Severi osc sec Arsacis Baliatho Flori Sedatus mus Barigbal Muggunis cis Rogatus Sapphir or assu	Augusto sacrum Maior civitatis Mactaritanae mi Augusti OAELXA runt quorum nomina subscripta sunt Baliathonis filius IOPOMP onnus Bassi filius Rogat ans Quadrati filius Sa ris Baliathonis Novellus Iuratha filius rimi Rusticus Quinti Felix Sabini Rogatus Cai Satur Patrici Baliathonis Fidus Laeti Barigbal Selcheni Salius Hospitis Aufulenius ilecis Baracho Ianuarius Bassi Faustus Baliathonis Victor Severi osc sec Arsacis Baliatho Flori Sedatus mus Barigbal Muggunis cis Rogatus Sapphir or assu	lapis		35.8571565	9.2014433						
EDCS-47500644	BCTH-1946/49-684	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						]sfo[3] / [3]rris[	sfo rris	sfo rris	lapis		35.8571565	9.2014433						
EDCS-13900486	BCTH-1946/49-685 = AE 1951, 00055	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / N[o]nnia Primitiva sace[rdos] / Cererum Punicarum pia / felix vixit annis / LXX[X]XVII men(sibus) III dieb(us) VII	D M s N nnia Primitiva sace Cererum Punicarum pia felix vixit annis LXX XVII men III dieb VII	Dis Manibus sacrum Nonnia Primitiva sacerdos Cererum Punicarum pia felix vixit annis LXXXXVII mensibus III diebus VII	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_AE_1951_00055.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD021043;1ae1951-18			
EDCS-47500645	BCTH-1946/49-686 = Mactaris-03, 00010	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli operum;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / M(arcus) Egnatius Datu[s] / in suo spatio et fr[a]/tris arulam s[i]/bi fecit vixit an/nis n(umero) (!) // Iulia Sagitta u[xor] / eius vixit annis / n(umero) (!) / h(ic) s(ita) e(st)	D M s M Egnatius Datu in suo spatio et fr tris arulam s bi fecit vixit annis n Iulia Sagitta u eius vixit annis n h s e	Dis Manibus sacrum Marcus Egnatius Datus in suo spatio et fratris arulam sibi fecit vixit annis numero Iulia Sagitta uxor eius vixit annis numero hic sita est	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Mactaris-03_00010.jpg				
EDCS-47500646	BCTH-1946/49-687	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales	] / h(ic) s(itus?) e(st) / vix(it) an(nos) / [	h s e vix an	hic situs est vixit annos	lapis		35.8571565	9.2014433						
EDCS-47500648	BCTH-1946/49-687	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						]cel[3] / [3]dona[3] / [3]AOAI[	cel dona AOAI	cel dona AOAI	lapis		35.8571565	9.2014433						
EDCS-47500647	BCTH-1946/49-687	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  viri	D(is) M(anibus) [s(acrum)] / M(arcus) Stade[	D M M Stade	Dis Manibus sacrum Marcus Stade	lapis		35.8571565	9.2014433						
EDCS-13900044	BCTH-1950-84 = AE 1953, 00045	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli operum;  tria nomina;  viri	]lius [3] /[3]rant praesidatu Vibi Flaviani [3] / [3] ad pris[tinam(?)	lius rant praesidatu Vibi Flaviani ad pristinam	lius rant praesidatu Vibi Flaviani ad pristinam	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD018398;1ae1953-19			
EDCS-47200400	BCTH-1950-86	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Molono	Molono	Molono	opus figlinae		35.8571565	9.2014433						
EDCS-47200402	BCTH-1950-86	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					sigilla impressa;  tituli fabricationis	ACEBM	ACEBM	ACEBM	opus figlinae		35.8571565	9.2014433						
EDCS-47200401	BCTH-1950-86	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					inscriptiones christianae	Spes in deo	Spes in deo	Spes in deo	lapis		35.8571565	9.2014433						
EDCS-47200403	BCTH-1950/51-102	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / P(ublius) Iann/ius Felix v(ixit) a(nnos) / LXXXVII	D M s P Iannius Felix v a LXXXVII	Dis Manibus sacrum Publius Iannius Felix vixit annos LXXXVII	lapis		35.8571565	9.2014433						
EDCS-47200404	BCTH-1950/51-103	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	M(arcus) Aurel/ius Ari/s vixit an(nos) / LXV fe(cit?) <v=N>(ivus?) si(bi)	M Aurelius Aris vixit an LXV fe N si	Marcus Aurelius Aris vixit annos LXV fecit vivus sibi	lapis		35.8571565	9.2014433						
EDCS-30501135	BCTH-1951/52-196 = BCTH-1953-46 = Hygiae p 65 = Epigraphica-2002-94 = AE 1955, +00049 = AE 1955, +00054 = AE 1957, 00054 = AE 2002, 01667	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  litterae erasae;  milites;  mulieres;  tituli honorarii;  tituli sacri;  viri	Apollini Aug(usto) / sacrum / pro salute victori(i)sque et incolumitate / Imperatorum Caesarum / L(uci) Septimi Severi Pii Pertinacis Arabici Adiabe/nici Parthici maximi fortissimi felicis/simi p(atris) p(atriae) trib(unicia) po{s}t(estate) XIII(?) [imp(eratoris)] XI co(n)s(ulis) III proco(n)s(ulis) et / M(arci) Aureli Anto[nini Aug(usti) Pii Felicis princi]pis iuventutis / trib(unicia) po{s}t(estate) II [imp(eratoris) co(n)s(ulis) proco(n)s(ulis)] / ⟦et L(uci) Septimi Getae nobilissimi Caesaris(?) Aug⟧gg(ustorum) et / Iuliae Do[mnae Aug(ustae) matris Augg(ustorum) et castror]um e[t] / [senatus ac patriae // Aesculapio Aug(usto) / sacrum pro salute victori(i)[sque] et i[ncolumi]t[a]te / Imp[era]torum [Caesarum] / L(uci) Septimi Se[veri Pii Partinacis Arabici A]diabe/nici Parthici [maximi fortissimi felicis]/[simi p(atris) p(atriae)] trib(unicia) [pot(estate) XIII(?) imp(eratoris) XI co(n)s(ulis) III proco(n)s(ulis) et] / [M(arci) Aureli Antonini Aug(usti) Pii Felicis principis iuventutis	Apollini Aug sacrum pro salute victoris que et incolumitate Imperatorum Caesarum L Septimi Severi Pii Pertinacis Arabici Adiabenici Parthici maximi fortissimi felicissimi p p trib post XIII XI cos III procos et M Aureli Anto pis iuventutis trib post II ⟦et L Septimi Getae nobilissimi Caesaris Aug⟧gg et Iuliae Do um e senatus ac patriae Aesculapio Aug sacrum pro salute victori et i t te Imp torum L Septimi Se diabenici Parthici trib M Aureli Antonini Aug Pii Felicis principis iuventutis	Apollini Augusto sacrum pro salute victoriis que et incolumitate Imperatorum Caesarum Luci Septimi Severi Pii Pertinacis Arabici Adiabenici Parthici maximi fortissimi felicissimi patris patriae tribunicia potestate XIII imperatoris XI consulis III proconsulis et Marci Aureli Antonini Augusti Pii Felicis principis iuventutis tribunicia potestate II imperatoris consulis proconsulis ⟦et Luci Septimi Getae nobilissimi Caesaris Aug⟧ggustorum et Iuliae Domnae Augustae matris Auggustorum et castrorum et senatus ac patriae Aesculapio Augusto sacrum pro salute victoriis que et incolumitate Imperatorum Caesarum Luci Septimi Severi Pii Partinacis Arabici Adiabenici Parthici maximi fortissimi felicissimi patris patriae tribunicia potestate XIII imperatoris XI consulis III proconsulis et Marci Aureli Antonini Augusti Pii Felicis principis iuventutis	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2002_01667.jpg;$AE_2002_01667_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD061174			
EDCS-13700312	BCTH-1951/52-196 = CCCA-05, 00081 = AE 1955, 00049 = Dubosson-2018, 00013	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris	222	235	222	235	Augusti/Augustae;  sacerdotes pagani;  tituli sacri;  tria nomina;  viri	] / matris to[tiusque divi]/nae domus [eorum] / P(ublius) Valeri[us 3]/tianus [sacerdos] / perfectis rit[e sacris cer]/[norum] et cri[obolii et tau]/[robolii	matris to nae domus P Valeri tianus perfectis rit et cri robolii	matris totius que divinae domus eorum Publius Valerius tianus sacerdos perfectis rite sacris cernorum et criobolii et taurobolii	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019167			222 to 235
EDCS-13700434	BCTH-1951/52-197 = AE 1955, 00050	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					milites;  ordo decurionum;  ordo equester;  sacerdotes pagani;  tituli honorarii;  viri	f(ilio)] Papir[ia 3] / [3] omni[bus honoribus in] / [colonia sua Mac]tarita[na functo] / [sacerd(oti) prov(inciae) A]fr(icae) an[ni(?) 3 equo] / [publico orn(ato)] flam[ini Aug(ustorum) perp(etuo)] / [3 p]raefec[to fabrum] / [ad aerarium a co](n)s(ulibus) delat[o 3] / p(ecunia) p(ublica)	f Papir omni tarita fr an flam raefec s delat p p	filio Papiria omnibus honoribus in colonia sua Mactaritana functo sacerdoti provinciae Africae anni equo publico ornato flamini Augustorum perpetuo praefecto fabrum ad aerarium a consulibus delato pecunia publica	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019170			
EDCS-47200399	BCTH-1951/52-197 = Mactaris-02, 00006	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	Selicius C(ai) f(ilius) Apol/inaris pius vix(it) / annis XXXII / h(ic) s(itus) e(st) / L(ucius) Selicius Restutus pa/trono posuit v(ale)	Selicius C f Apolinaris pius vix annis XXXII h s e L Selicius Restutus patrono posuit v	Selicius Cai filius Apolinaris pius vixit annis XXXII hic situs est Lucius Selicius Restutus patrono posuit vale	lapis		35.8571565	9.2014433						
EDCS-47200097	BCTH-1951/52-198	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / C(aius) Maculipus / [3]nus vixit / annis XXV / h(ic) s(itus) e(st)	D M s C Maculipus nus vixit annis XXV h s e	Dis Manibus sacrum Caius Maculipus nus vixit annis XXV hic situs est	lapis		35.8571565	9.2014433						
EDCS-47200100	BCTH-1951/52-198	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / M(arcus) Minthon/ius Victoricus / vixit an(no)s LXVII	D M s M Minthonius Victoricus vixit ans LXVII	Dis Manibus sacrum Marcus Minthonius Victoricus vixit annos LXVII	lapis		35.8571565	9.2014433						
EDCS-47200099	BCTH-1951/52-198	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / Modianus / p(ius) v(ixit) ann(os) XX	D M s Modianus p v ann XX	Dis Manibus sacrum Modianus pius vixit annos XX	lapis		35.8571565	9.2014433						
EDCS-47200096	BCTH-1951/52-198	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / C(aius) Iulius / Fortunatus / iunior / v(ixit) an(nos) XXIII	D M s C Iulius Fortunatus iunior v an XXIII	Dis Manibus sacrum Caius Iulius Fortunatus iunior vixit annos XXIII	lapis		35.8571565	9.2014433						
EDCS-47200098	BCTH-1951/52-198 = Mactaris-01, 00009	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tria nomina;  viri	C(aius) Iulius C(ai) [f(ilius)] / Quir(ina) Candus / pius vi{c}xi/[t	C Iulius C Quir Candus pius vicxit	Caius Iulius Cai filius Quirina Candus pius vixit	lapis		35.8571565	9.2014433						
EDCS-47200101	BCTH-1951/52-199	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Fulcini/us Mes/or vixit an(n)/is LXXXX	D M s Fulcinius Mesor vixit anis LXXXX	Dis Manibus sacrum Fulcinius Mesor vixit annis LXXXX	lapis		35.8571565	9.2014433						
EDCS-47200104	BCTH-1951/52-199	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales	D(is) M(anibus) s(acrum) / Asiss/onia / vix(it) an(nos) / LXXXXI	D M s Asissonia vix an LXXXXI	Dis Manibus sacrum Asissonia vixit annos LXXXXI	lapis		35.8571565	9.2014433						
EDCS-47200102	BCTH-1951/52-199	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) [s(acrum)] / Q(uintus) Caec[ilius] / Vict[or] / [	D M Q Caec Vict	Dis Manibus sacrum Quintus Caecilius Victor	lapis		35.8571565	9.2014433						
EDCS-47200103	BCTH-1951/52-199 = ICMactar-10, 00071 = CLEAfr-02, 00054 = Brunet-2022, 00354	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					carmina;  inscriptiones christianae;  nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / hic situs est Faus/tus ingentis glori/a laudis a<v=B>is ata<v=B>i/[sque	D M s hic situs est Faustus ingentis gloria laudis aBis ataBis que	Dis Manibus sacrum hic situs est Faustus ingentis gloria laudis avis atavis que	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ICMactar-10_00071.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=m|appe|0488			
